ppid,experiment,order,block,trial,time,target,lapse_fix_target,error,lapse_fix_error,forearmlength,closest_to,lapse
d1-001,1_tooluseinVR,pre,1,1,pre,Wrist,Wrist,0.0282,0.0282,0.2569,Wrist,FALSE
d1-001,1_tooluseinVR,pre,1,2,pre,Forearm,Forearm,0.0314,0.0314,0.2567,Forearm,FALSE
d1-001,1_tooluseinVR,pre,1,3,pre,Wrist,Wrist,0.0398,0.0398,0.256,Wrist,FALSE
d1-001,1_tooluseinVR,pre,1,4,pre,Forearm,Forearm,-0.0026,-0.0026,0.2556,Forearm,FALSE
d1-001,1_tooluseinVR,pre,1,5,pre,Elbow,Elbow,-0.146,-0.146,0.2547,Elbow,FALSE
d1-001,1_tooluseinVR,pre,1,6,pre,Forearm,Forearm,-0.0866,-0.0866,0.2545,Elbow,FALSE
d1-001,1_tooluseinVR,pre,1,7,pre,Elbow,Elbow,-0.1479,-0.1479,0.2538,Elbow,FALSE
d1-001,1_tooluseinVR,pre,1,8,pre,Wrist,Wrist,-0.0733,-0.0733,0.2536,Forearm,FALSE
d1-001,1_tooluseinVR,pre,1,9,pre,Forearm,Elbow,-0.1297,-0.00469999999999993,0.2537,Elbow,TRUE
d1-001,1_tooluseinVR,pre,1,10,pre,Wrist,Wrist,-0.0393,-0.0393,0.2531,Wrist,FALSE
d1-001,1_tooluseinVR,pre,1,11,pre,Forearm,Elbow,-0.1563,-0.0317000000000001,0.253,Elbow,TRUE
d1-001,1_tooluseinVR,pre,1,12,pre,Elbow,Elbow,-0.0825,-0.0825,0.2524,Elbow,FALSE
d1-001,1_tooluseinVR,pre,1,13,pre,Forearm,Elbow,-0.1438,-0.0203,0.251,Elbow,TRUE
d1-001,1_tooluseinVR,pre,1,14,pre,Elbow,Elbow,-0.1493,-0.1493,0.251,Elbow,FALSE
d1-001,1_tooluseinVR,pre,1,15,pre,Wrist,Wrist,-0.0902,-0.0902,0.2509,Forearm,FALSE
d1-001,1_tooluseinVR,pre,1,16,pre,Elbow,Elbow,-0.1132,-0.1132,0.2501,Elbow,FALSE
d1-001,1_tooluseinVR,pre,1,17,pre,Wrist,Wrist,-0.0845,-0.0845,0.2497,Forearm,FALSE
d1-001,1_tooluseinVR,pre,1,18,pre,Elbow,Elbow,-0.1438,-0.1438,0.2497,Elbow,FALSE
d1-001,1_tooluseinVR,second,5,1,post,Wrist,Wrist,-0.0222,-0.0222,0.2548,Wrist,FALSE
d1-001,1_tooluseinVR,second,5,2,post,Elbow,Elbow,-0.0709,-0.0709,0.2559,Elbow,FALSE
d1-001,1_tooluseinVR,second,5,3,post,Forearm,Forearm,-0.0918,-0.0918,0.2565,Elbow,FALSE
d1-001,1_tooluseinVR,second,5,4,post,Wrist,Wrist,-0.0231,-0.0231,0.2566,Wrist,FALSE
d1-001,1_tooluseinVR,second,5,5,post,Elbow,Elbow,-0.0627,-0.0627,0.2558,Elbow,FALSE
d1-001,1_tooluseinVR,second,5,6,post,Forearm,Forearm,-0.0775,-0.0775,0.2569,Elbow,FALSE
d1-001,1_tooluseinVR,second,5,7,post,Wrist,Wrist,-0.0483,-0.0483,0.2578,Wrist,FALSE
d1-001,1_tooluseinVR,second,5,8,post,Elbow,Elbow,-0.0707,-0.0707,0.2583,Elbow,FALSE
d1-001,1_tooluseinVR,second,5,9,post,Wrist,Wrist,-0.0591,-0.0591,0.2583,Wrist,FALSE
d1-001,1_tooluseinVR,second,5,10,post,Forearm,Forearm,-0.054,-0.054,0.2574,Forearm,FALSE
d1-001,1_tooluseinVR,second,5,11,post,Elbow,Elbow,-0.0969,-0.0969,0.2548,Elbow,FALSE
d1-001,1_tooluseinVR,second,5,12,post,Forearm,Elbow,-0.1433,-0.0176000000000001,0.2536,Elbow,TRUE
d1-001,1_tooluseinVR,second,5,13,post,Elbow,Elbow,-0.0985,-0.0985,0.2525,Elbow,FALSE
d1-001,1_tooluseinVR,second,5,14,post,Forearm,Forearm,-0.0103,-0.0103,0.2514,Forearm,FALSE
d1-001,1_tooluseinVR,second,5,15,post,Wrist,Wrist,0.0128,0.0128,0.2504,Wrist,FALSE
d1-001,1_tooluseinVR,second,5,16,post,Elbow,Elbow,-0.1029,-0.1029,0.2493,Elbow,FALSE
d1-001,1_tooluseinVR,second,5,17,post,Forearm,Forearm,-0.0106,-0.0106,0.2485,Forearm,FALSE
d1-001,1_tooluseinVR,second,5,18,post,Wrist,Wrist,0.0144,0.0144,0.2579,Wrist,FALSE
d1-002,1_tooluseinVR,pre,1,1,pre,Elbow,Elbow,-0.0444,-0.0444,0.2505,Elbow,FALSE
d1-002,1_tooluseinVR,pre,1,2,pre,Forearm,Forearm,0.1128,0.1128,0.2502,Wrist,FALSE
d1-002,1_tooluseinVR,pre,1,3,pre,Wrist,Wrist,-0.0379,-0.0379,0.2497,Wrist,FALSE
d1-002,1_tooluseinVR,pre,1,4,pre,Elbow,Elbow,-0.0549,-0.0549,0.2495,Elbow,FALSE
d1-002,1_tooluseinVR,pre,1,5,pre,Wrist,Wrist,-0.0159,-0.0159,0.2503,Wrist,FALSE
d1-002,1_tooluseinVR,pre,1,6,pre,Forearm,Forearm,-0.0225,-0.0225,0.2505,Forearm,FALSE
d1-002,1_tooluseinVR,pre,1,7,pre,Wrist,Wrist,-0.0857,-0.0857,0.2507,Forearm,FALSE
d1-002,1_tooluseinVR,pre,1,8,pre,Forearm,Forearm,-0.07,-0.07,0.2509,Elbow,FALSE
d1-002,1_tooluseinVR,pre,1,9,pre,Elbow,Elbow,-0.0357,-0.0357,0.2511,Elbow,FALSE
d1-002,1_tooluseinVR,pre,1,10,pre,Forearm,Forearm,-0.0295,-0.0295,0.2509,Forearm,FALSE
d1-002,1_tooluseinVR,pre,1,11,pre,Wrist,Wrist,-0.1151,-0.1151,0.2509,Forearm,FALSE
d1-002,1_tooluseinVR,pre,1,12,pre,Elbow,Elbow,-0.0129,-0.0129,0.2509,Elbow,FALSE
d1-002,1_tooluseinVR,pre,1,13,pre,Forearm,Forearm,0.0156,0.0156,0.2507,Forearm,FALSE
d1-002,1_tooluseinVR,pre,1,14,pre,Wrist,Wrist,-0.023,-0.023,0.251,Wrist,FALSE
d1-002,1_tooluseinVR,pre,1,15,pre,Forearm,Forearm,-7e-04,-7e-04,0.2511,Forearm,FALSE
d1-002,1_tooluseinVR,pre,1,16,pre,Elbow,Elbow,-0.0137,-0.0137,0.2511,Elbow,FALSE
d1-002,1_tooluseinVR,pre,1,17,pre,Wrist,Wrist,-0.0108,-0.0108,0.2514,Wrist,FALSE
d1-002,1_tooluseinVR,pre,1,18,pre,Elbow,Elbow,-0.0413,-0.0413,0.2511,Elbow,FALSE
d1-002,1_tooluseinVR,second,5,1,post,Elbow,Elbow,-0.0768,-0.0768,0.2537,Elbow,FALSE
d1-002,1_tooluseinVR,second,5,2,post,Forearm,Forearm,0.0118,0.0118,0.2539,Forearm,FALSE
d1-002,1_tooluseinVR,second,5,3,post,Wrist,Wrist,-0.0383,-0.0383,0.2537,Wrist,FALSE
d1-002,1_tooluseinVR,second,5,4,post,Elbow,Elbow,-0.0358,-0.0358,0.2536,Elbow,FALSE
d1-002,1_tooluseinVR,second,5,5,post,Wrist,Wrist,-0.0549,-0.0549,0.2535,Wrist,FALSE
d1-002,1_tooluseinVR,second,5,6,post,Elbow,Elbow,-0.0576,-0.0576,0.2532,Elbow,FALSE
d1-002,1_tooluseinVR,second,5,7,post,Forearm,Forearm,-0.0564,-0.0564,0.2535,Forearm,FALSE
d1-002,1_tooluseinVR,second,5,8,post,Elbow,Wrist,0.2438,-0.00769999999999993,0.2529,Wrist,TRUE
d1-002,1_tooluseinVR,second,5,9,post,Forearm,Forearm,-0.0238,-0.0238,0.2525,Forearm,FALSE
d1-002,1_tooluseinVR,second,5,10,post,Wrist,Wrist,0.002,0.002,0.2534,Wrist,FALSE
d1-002,1_tooluseinVR,second,5,11,post,Forearm,Forearm,-0.0505,-0.0505,0.2541,Forearm,FALSE
d1-002,1_tooluseinVR,second,5,12,post,Wrist,Wrist,0.0301,0.0301,0.2535,Wrist,FALSE
d1-002,1_tooluseinVR,second,5,13,post,Forearm,Forearm,0.0186,0.0186,0.2538,Forearm,FALSE
d1-002,1_tooluseinVR,second,5,14,post,Elbow,Elbow,-0.0625,-0.0625,0.2535,Elbow,FALSE
d1-002,1_tooluseinVR,second,5,15,post,Wrist,Wrist,-0.037,-0.037,0.2554,Wrist,FALSE
d1-002,1_tooluseinVR,second,5,16,post,Elbow,Elbow,-0.1927,-0.1927,0.2551,Elbow,FALSE
d1-002,1_tooluseinVR,second,5,17,post,Forearm,Forearm,-0.047,-0.047,0.2546,Forearm,FALSE
d1-002,1_tooluseinVR,second,5,18,post,Wrist,Wrist,0.0317,0.0317,0.2536,Wrist,FALSE
d1-003,1_tooluseinVR,pre,2,1,pre,Forearm,Wrist,0.1842,0.0556000000000001,0.2618,Wrist,TRUE
d1-003,1_tooluseinVR,pre,2,2,pre,Elbow,Elbow,-0.0427,-0.0427,0.2626,Elbow,FALSE
d1-003,1_tooluseinVR,pre,2,3,pre,Forearm,Forearm,0.1239,0.1239,0.2625,Wrist,FALSE
d1-003,1_tooluseinVR,pre,2,4,pre,Wrist,Wrist,0.1048,0.1048,0.2625,Wrist,FALSE
d1-003,1_tooluseinVR,pre,2,5,pre,Elbow,Elbow,-0.0266,-0.0266,0.2623,Elbow,FALSE
d1-003,1_tooluseinVR,pre,2,6,pre,Forearm,Wrist,0.1334,0.00470000000000015,0.262,Wrist,TRUE
d1-003,1_tooluseinVR,pre,2,7,pre,Elbow,Elbow,-0.0438,-0.0438,0.2628,Elbow,FALSE
d1-003,1_tooluseinVR,pre,2,8,pre,Wrist,Wrist,0.0661,0.0661,0.2631,Wrist,FALSE
d1-003,1_tooluseinVR,pre,2,9,pre,Forearm,Forearm,0.0899,0.0899,0.262,Wrist,FALSE
d1-003,1_tooluseinVR,pre,2,10,pre,Wrist,Wrist,0.1223,0.1223,0.2632,Wrist,FALSE
d1-003,1_tooluseinVR,pre,2,11,pre,Forearm,Forearm,0.0229,0.0229,0.2624,Forearm,FALSE
d1-003,1_tooluseinVR,pre,2,12,pre,Wrist,Wrist,0.1341,0.1341,0.2613,Wrist,FALSE
d1-003,1_tooluseinVR,pre,2,13,pre,Elbow,Elbow,0.0113,0.0113,0.2606,Elbow,FALSE
d1-003,1_tooluseinVR,pre,2,14,pre,Wrist,Wrist,0.1304,0.1304,0.26,Wrist,FALSE
d1-003,1_tooluseinVR,pre,2,15,pre,Elbow,Elbow,0.0341,0.0341,0.2601,Elbow,FALSE
d1-003,1_tooluseinVR,pre,2,16,pre,Forearm,Forearm,0.0689,0.0689,0.2598,Wrist,FALSE
d1-003,1_tooluseinVR,pre,2,17,pre,Elbow,Elbow,0.0615,0.0615,0.2596,Elbow,FALSE
d1-003,1_tooluseinVR,pre,2,18,pre,Wrist,Wrist,0.1297,0.1297,0.2592,Wrist,FALSE
d1-003,1_tooluseinVR,second,5,1,post,Elbow,Elbow,-0.013,-0.013,0.2673,Elbow,FALSE
d1-003,1_tooluseinVR,second,5,2,post,Forearm,Forearm,0.0288,0.0288,0.2688,Forearm,FALSE
d1-003,1_tooluseinVR,second,5,3,post,Elbow,Elbow,-0.0168,-0.0168,0.2692,Elbow,FALSE
d1-003,1_tooluseinVR,second,5,4,post,Forearm,Forearm,0.0095,0.0095,0.2695,Forearm,FALSE
d1-003,1_tooluseinVR,second,5,5,post,Wrist,Wrist,0.1506,0.1506,0.2701,Wrist,FALSE
d1-003,1_tooluseinVR,second,5,6,post,Elbow,Elbow,-0.0267,-0.0267,0.2708,Elbow,FALSE
d1-003,1_tooluseinVR,second,5,7,post,Wrist,Wrist,0.1214,0.1214,0.27,Wrist,FALSE
d1-003,1_tooluseinVR,second,5,8,post,Forearm,Forearm,0.1021,0.1021,0.2695,Wrist,FALSE
d1-003,1_tooluseinVR,second,5,9,post,Wrist,Wrist,0.1514,0.1514,0.2689,Wrist,FALSE
d1-003,1_tooluseinVR,second,5,10,post,Forearm,Forearm,0.1041,0.1041,0.2682,Wrist,FALSE
d1-003,1_tooluseinVR,second,5,11,post,Wrist,Wrist,0.0977,0.0977,0.2683,Wrist,FALSE
d1-003,1_tooluseinVR,second,5,12,post,Elbow,Elbow,-0.061,-0.061,0.2686,Elbow,FALSE
d1-003,1_tooluseinVR,second,5,13,post,Wrist,Wrist,0.1298,0.1298,0.2684,Wrist,FALSE
d1-003,1_tooluseinVR,second,5,14,post,Forearm,Forearm,0.0503,0.0503,0.268,Forearm,FALSE
d1-003,1_tooluseinVR,second,5,15,post,Elbow,Elbow,-0.0205,-0.0205,0.2679,Elbow,FALSE
d1-003,1_tooluseinVR,second,5,16,post,Wrist,Wrist,0.138,0.138,0.2678,Wrist,FALSE
d1-003,1_tooluseinVR,second,5,17,post,Forearm,Forearm,0.0316,0.0316,0.2678,Forearm,FALSE
d1-003,1_tooluseinVR,second,5,18,post,Elbow,Elbow,0.007,0.007,0.2685,Elbow,FALSE
d1-004,1_tooluseinVR,pre,2,1,pre,Forearm,Forearm,-0.031,-0.031,0.281,Forearm,FALSE
d1-004,1_tooluseinVR,pre,2,2,pre,Elbow,Elbow,-0.023,-0.023,0.2801,Elbow,FALSE
d1-004,1_tooluseinVR,pre,2,3,pre,Wrist,Wrist,0.0282,0.0282,0.2785,Wrist,FALSE
d1-004,1_tooluseinVR,pre,2,4,pre,Elbow,Elbow,-0.0011,-0.0011,0.277,Elbow,FALSE
d1-004,1_tooluseinVR,pre,2,5,pre,Forearm,Forearm,-0.0602,-0.0602,0.2763,Forearm,FALSE
d1-004,1_tooluseinVR,pre,2,6,pre,Elbow,Elbow,0.0235,0.0235,0.2753,Elbow,FALSE
d1-004,1_tooluseinVR,pre,2,7,pre,Wrist,Wrist,0.0125,0.0125,0.2738,Wrist,FALSE
d1-004,1_tooluseinVR,pre,2,8,pre,Elbow,Elbow,0.0158,0.0158,0.273,Elbow,FALSE
d1-004,1_tooluseinVR,pre,2,9,pre,Wrist,Wrist,0.0204,0.0204,0.2721,Wrist,FALSE
d1-004,1_tooluseinVR,pre,2,10,pre,Elbow,Elbow,-0.0124,-0.0124,0.2713,Elbow,FALSE
d1-004,1_tooluseinVR,pre,2,11,pre,Forearm,Forearm,-0.0077,-0.0077,0.271,Forearm,FALSE
d1-004,1_tooluseinVR,pre,2,12,pre,Wrist,Wrist,0.019,0.019,0.2704,Wrist,FALSE
d1-004,1_tooluseinVR,pre,2,13,pre,Forearm,Forearm,-0.1118,-0.1118,0.2703,Elbow,FALSE
d1-004,1_tooluseinVR,pre,2,14,pre,Wrist,Wrist,-0.0211,-0.0211,0.2701,Wrist,FALSE
d1-004,1_tooluseinVR,pre,2,15,pre,Forearm,Forearm,-2e-04,-2e-04,0.2698,Forearm,FALSE
d1-004,1_tooluseinVR,pre,2,16,pre,Wrist,Wrist,0.0355,0.0355,0.2693,Wrist,FALSE
d1-004,1_tooluseinVR,pre,2,17,pre,Elbow,Elbow,-0.0048,-0.0048,0.2706,Elbow,FALSE
d1-004,1_tooluseinVR,pre,2,18,pre,Forearm,Forearm,0.032,0.032,0.2688,Forearm,FALSE
d1-004,1_tooluseinVR,first,4,1,post,Forearm,Forearm,-0.0212,-0.0212,0.2291,Forearm,FALSE
d1-004,1_tooluseinVR,first,4,2,post,Wrist,Wrist,-0.0312,-0.0312,0.2274,Wrist,FALSE
d1-004,1_tooluseinVR,first,4,3,post,Forearm,Forearm,-0.0804,-0.0804,0.2282,Elbow,FALSE
d1-004,1_tooluseinVR,first,4,4,post,Wrist,Wrist,-0.0327,-0.0327,0.2272,Wrist,FALSE
d1-004,1_tooluseinVR,first,4,5,post,Elbow,Elbow,-0.1268,-0.1268,0.2276,Elbow,FALSE
d1-004,1_tooluseinVR,first,4,6,post,Forearm,Forearm,-0.0828,-0.0828,0.2284,Elbow,FALSE
d1-004,1_tooluseinVR,first,4,7,post,Wrist,Wrist,-0.043,-0.043,0.229,Wrist,FALSE
d1-004,1_tooluseinVR,first,4,8,post,Elbow,Elbow,-0.0896,-0.0896,0.2288,Elbow,FALSE
d1-004,1_tooluseinVR,first,4,9,post,Forearm,Forearm,-0.0661,-0.0661,0.2273,Elbow,FALSE
d1-004,1_tooluseinVR,first,4,10,post,Elbow,Elbow,-0.0335,-0.0335,0.2263,Elbow,FALSE
d1-004,1_tooluseinVR,first,4,11,post,Forearm,Forearm,-0.0134,-0.0134,0.2257,Forearm,FALSE
d1-004,1_tooluseinVR,first,4,12,post,Wrist,Wrist,-0.0062,-0.0062,0.2241,Wrist,FALSE
d1-004,1_tooluseinVR,first,4,13,post,Elbow,Elbow,-0.0832,-0.0832,0.2253,Elbow,FALSE
d1-004,1_tooluseinVR,first,4,14,post,Wrist,Wrist,0.006,0.006,0.2233,Wrist,FALSE
d1-004,1_tooluseinVR,first,4,15,post,Forearm,Forearm,-0.0387,-0.0387,0.2252,Forearm,FALSE
d1-004,1_tooluseinVR,first,4,16,post,Elbow,Elbow,-0.0738,-0.0738,0.2254,Elbow,FALSE
d1-004,1_tooluseinVR,first,4,17,post,Wrist,Wrist,0.0216,0.0216,0.2254,Wrist,FALSE
d1-004,1_tooluseinVR,first,4,18,post,Elbow,Elbow,-0.0764,-0.0764,0.2264,Elbow,FALSE
d1-005,1_tooluseinVR,pre,1,1,pre,Forearm,Forearm,0.0315,0.0315,0.212,Forearm,FALSE
d1-005,1_tooluseinVR,pre,1,2,pre,Elbow,Elbow,-0.1186,-0.1186,0.2118,Elbow,FALSE
d1-005,1_tooluseinVR,pre,1,3,pre,Forearm,Forearm,-0.0321,-0.0321,0.2114,Forearm,FALSE
d1-005,1_tooluseinVR,pre,1,4,pre,Elbow,Elbow,-0.0711,-0.0711,0.2108,Elbow,FALSE
d1-005,1_tooluseinVR,pre,1,5,pre,Wrist,Wrist,-0.0017,-0.0017,0.2104,Wrist,FALSE
d1-005,1_tooluseinVR,pre,1,6,pre,Forearm,Forearm,-0.0098,-0.0098,0.2105,Forearm,FALSE
d1-005,1_tooluseinVR,pre,1,7,pre,Elbow,Elbow,-0.0426,-0.0426,0.21,Elbow,FALSE
d1-005,1_tooluseinVR,pre,1,8,pre,Wrist,Wrist,-0.0024,-0.0024,0.2103,Wrist,FALSE
d1-005,1_tooluseinVR,pre,1,9,pre,Forearm,Forearm,-0.0038,-0.0038,0.2102,Forearm,FALSE
d1-005,1_tooluseinVR,pre,1,10,pre,Elbow,Elbow,-0.0856,-0.0856,0.2107,Elbow,FALSE
d1-005,1_tooluseinVR,pre,1,11,pre,Wrist,Wrist,-0.0165,-0.0165,0.2107,Wrist,FALSE
d1-005,1_tooluseinVR,pre,1,12,pre,Elbow,Elbow,-0.0508,-0.0508,0.2107,Elbow,FALSE
d1-005,1_tooluseinVR,pre,1,13,pre,Wrist,Wrist,-0.0298,-0.0298,0.2101,Wrist,FALSE
d1-005,1_tooluseinVR,pre,1,14,pre,Elbow,Elbow,-0.078,-0.078,0.2107,Elbow,FALSE
d1-005,1_tooluseinVR,pre,1,15,pre,Wrist,Wrist,-0.0721,-0.0721,0.2103,Forearm,FALSE
d1-005,1_tooluseinVR,pre,1,16,pre,Forearm,Forearm,-0.0303,-0.0303,0.2106,Forearm,FALSE
d1-005,1_tooluseinVR,pre,1,17,pre,Wrist,Wrist,-0.0479,-0.0479,0.2103,Wrist,FALSE
d1-005,1_tooluseinVR,pre,1,18,pre,Forearm,Forearm,-0.0131,-0.0131,0.2103,Forearm,FALSE
d1-005,1_tooluseinVR,first,4,1,post,Forearm,Forearm,-0.0134,-0.0134,0.2185,Forearm,FALSE
d1-005,1_tooluseinVR,first,4,2,post,Wrist,Wrist,-0.004,-0.004,0.219,Wrist,FALSE
d1-005,1_tooluseinVR,first,4,3,post,Elbow,Elbow,-0.0579,-0.0579,0.2196,Elbow,FALSE
d1-005,1_tooluseinVR,first,4,4,post,Forearm,Forearm,-0.0136,-0.0136,0.22,Forearm,FALSE
d1-005,1_tooluseinVR,first,4,5,post,Wrist,Wrist,-0.0411,-0.0411,0.2203,Wrist,FALSE
d1-005,1_tooluseinVR,first,4,6,post,Elbow,Elbow,0.0054,0.0054,0.2205,Elbow,FALSE
d1-005,1_tooluseinVR,first,4,7,post,Wrist,Wrist,0.0522,0.0522,0.221,Wrist,FALSE
d1-005,1_tooluseinVR,first,4,8,post,Elbow,Elbow,-0.0155,-0.0155,0.2213,Elbow,FALSE
d1-005,1_tooluseinVR,first,4,9,post,Forearm,Forearm,-0.0076,-0.0076,0.2216,Forearm,FALSE
d1-005,1_tooluseinVR,first,4,10,post,Wrist,Wrist,-0.0123,-0.0123,0.2222,Wrist,FALSE
d1-005,1_tooluseinVR,first,4,11,post,Forearm,Forearm,-0.0601,-0.0601,0.2226,Elbow,FALSE
d1-005,1_tooluseinVR,first,4,12,post,Elbow,Elbow,0.0038,0.0038,0.2229,Elbow,FALSE
d1-005,1_tooluseinVR,first,4,13,post,Forearm,Forearm,-0.0382,-0.0382,0.2245,Forearm,FALSE
d1-005,1_tooluseinVR,first,4,14,post,Elbow,Elbow,-0.0115,-0.0115,0.2241,Elbow,FALSE
d1-005,1_tooluseinVR,first,4,15,post,Wrist,Wrist,-0.0572,-0.0572,0.224,Forearm,FALSE
d1-005,1_tooluseinVR,first,4,16,post,Elbow,Elbow,-0.0232,-0.0232,0.2238,Elbow,FALSE
d1-005,1_tooluseinVR,first,4,17,post,Wrist,Wrist,-0.0632,-0.0632,0.2243,Forearm,FALSE
d1-005,1_tooluseinVR,first,4,18,post,Forearm,Forearm,-0.066,-0.066,0.2244,Elbow,FALSE
d1-006,1_tooluseinVR,pre,1,1,pre,Forearm,Elbow,-0.1916,-0.0854000000000001,0.2139,Elbow,TRUE
d1-006,1_tooluseinVR,pre,1,2,pre,Elbow,Elbow,-0.1133,-0.1133,0.2141,Elbow,FALSE
d1-006,1_tooluseinVR,pre,1,3,pre,Wrist,Wrist,0.0571,0.0571,0.2145,Wrist,FALSE
d1-006,1_tooluseinVR,pre,1,4,pre,Forearm,Forearm,-0.011,-0.011,0.2147,Forearm,FALSE
d1-006,1_tooluseinVR,pre,1,5,pre,Elbow,Elbow,-0.1693,-0.1693,0.2154,Elbow,FALSE
d1-006,1_tooluseinVR,pre,1,6,pre,Forearm,Forearm,-0.0839,-0.0839,0.2156,Elbow,FALSE
d1-006,1_tooluseinVR,pre,1,7,pre,Wrist,Wrist,0.1768,0.1768,0.2158,Wrist,FALSE
d1-006,1_tooluseinVR,pre,1,8,pre,Forearm,Forearm,-0.0219,-0.0219,0.2154,Forearm,FALSE
d1-006,1_tooluseinVR,pre,1,9,pre,Elbow,Elbow,0.0096,0.0096,0.2151,Elbow,FALSE
d1-006,1_tooluseinVR,pre,1,10,pre,Wrist,Wrist,0.115,0.115,0.2149,Wrist,FALSE
d1-006,1_tooluseinVR,pre,1,11,pre,Elbow,Elbow,-0.0743,-0.0743,0.2149,Elbow,FALSE
d1-006,1_tooluseinVR,pre,1,12,pre,Wrist,Elbow,-0.2944,-0.0810000000000002,0.2149,Elbow,TRUE
d1-006,1_tooluseinVR,pre,1,13,pre,Elbow,Elbow,-0.0131,-0.0131,0.2151,Elbow,FALSE
d1-006,1_tooluseinVR,pre,1,14,pre,Wrist,Wrist,-0.0183,-0.0183,0.2153,Wrist,FALSE
d1-006,1_tooluseinVR,pre,1,15,pre,Forearm,Forearm,0.0118,0.0118,0.2157,Forearm,FALSE
d1-006,1_tooluseinVR,pre,1,16,pre,Elbow,Elbow,-0.1106,-0.1106,0.2161,Elbow,FALSE
d1-006,1_tooluseinVR,pre,1,17,pre,Wrist,Wrist,-0.0312,-0.0312,0.2163,Wrist,FALSE
d1-006,1_tooluseinVR,pre,1,18,pre,Forearm,Forearm,-0.0699,-0.0699,0.2163,Elbow,FALSE
d1-006,1_tooluseinVR,second,5,1,post,Forearm,Forearm,0.0065,0.0065,0.2128,Forearm,FALSE
d1-006,1_tooluseinVR,second,5,2,post,Elbow,Elbow,0.027,0.027,0.2122,Elbow,FALSE
d1-006,1_tooluseinVR,second,5,3,post,Forearm,Forearm,0.0348,0.0348,0.2121,Forearm,FALSE
d1-006,1_tooluseinVR,second,5,4,post,Wrist,Wrist,0.1135,0.1135,0.2117,Wrist,FALSE
d1-006,1_tooluseinVR,second,5,5,post,Elbow,Elbow,-0.0905,-0.0905,0.2116,Elbow,FALSE
d1-006,1_tooluseinVR,second,5,6,post,Forearm,Forearm,-0.0586,-0.0586,0.211,Elbow,FALSE
d1-006,1_tooluseinVR,second,5,7,post,Elbow,Elbow,-0.1548,-0.1548,0.2112,Elbow,FALSE
d1-006,1_tooluseinVR,second,5,8,post,Wrist,Wrist,0.004,0.004,0.2115,Wrist,FALSE
d1-006,1_tooluseinVR,second,5,9,post,Forearm,Forearm,-0.0171,-0.0171,0.2117,Forearm,FALSE
d1-006,1_tooluseinVR,second,5,10,post,Wrist,Wrist,0.0843,0.0843,0.2111,Wrist,FALSE
d1-006,1_tooluseinVR,second,5,11,post,Forearm,Forearm,0.0017,0.0017,0.2108,Forearm,FALSE
d1-006,1_tooluseinVR,second,5,12,post,Elbow,Elbow,-0.0682,-0.0682,0.21,Elbow,FALSE
d1-006,1_tooluseinVR,second,5,13,post,Wrist,Wrist,0.0185,0.0185,0.2099,Wrist,FALSE
d1-006,1_tooluseinVR,second,5,14,post,Forearm,Forearm,-0.0516,-0.0516,0.2102,Forearm,FALSE
d1-006,1_tooluseinVR,second,5,15,post,Wrist,Wrist,0.1367,0.1367,0.2117,Wrist,FALSE
d1-006,1_tooluseinVR,second,5,16,post,Elbow,Elbow,-0.146,-0.146,0.2115,Elbow,FALSE
d1-006,1_tooluseinVR,second,5,17,post,Wrist,Wrist,0.1464,0.1464,0.2116,Wrist,FALSE
d1-006,1_tooluseinVR,second,5,18,post,Elbow,Elbow,-0.041,-0.041,0.2112,Elbow,FALSE
d1-007,1_tooluseinVR,pre,1,1,pre,Forearm,Forearm,0.0149,0.0149,0.3053,Forearm,FALSE
d1-007,1_tooluseinVR,pre,1,2,pre,Elbow,Elbow,-0.0216,-0.0216,0.3051,Elbow,FALSE
d1-007,1_tooluseinVR,pre,1,3,pre,Forearm,Forearm,0.0201,0.0201,0.3044,Forearm,FALSE
d1-007,1_tooluseinVR,pre,1,4,pre,Elbow,Elbow,0.0027,0.0027,0.3055,Elbow,FALSE
d1-007,1_tooluseinVR,pre,1,5,pre,Forearm,Forearm,-0.0298,-0.0298,0.3054,Forearm,FALSE
d1-007,1_tooluseinVR,pre,1,6,pre,Wrist,Wrist,-0.0015,-0.0015,0.3059,Wrist,FALSE
d1-007,1_tooluseinVR,pre,1,7,pre,Forearm,Forearm,0.0295,0.0295,0.3061,Forearm,FALSE
d1-007,1_tooluseinVR,pre,1,8,pre,Wrist,Wrist,-0.0098,-0.0098,0.3064,Wrist,FALSE
d1-007,1_tooluseinVR,pre,1,9,pre,Elbow,Elbow,-0.0225,-0.0225,0.3067,Elbow,FALSE
d1-007,1_tooluseinVR,pre,1,10,pre,Wrist,Wrist,-0.024,-0.024,0.3064,Wrist,FALSE
d1-007,1_tooluseinVR,pre,1,11,pre,Elbow,Elbow,-0.0395,-0.0395,0.3066,Elbow,FALSE
d1-007,1_tooluseinVR,pre,1,12,pre,Wrist,Wrist,-0.0082,-0.0082,0.3069,Wrist,FALSE
d1-007,1_tooluseinVR,pre,1,13,pre,Elbow,Elbow,-0.0524,-0.0524,0.3071,Elbow,FALSE
d1-007,1_tooluseinVR,pre,1,14,pre,Wrist,Wrist,-0.0618,-0.0618,0.3074,Wrist,FALSE
d1-007,1_tooluseinVR,pre,1,15,pre,Forearm,Forearm,-0.0319,-0.0319,0.3078,Forearm,FALSE
