ppid,experiment,order,block,trial,time,target,lapse_fix_target,error,lapse_fix_error,forearmlength,closest_to,lapse
d3-021,3_avatartooluse,pre,1,14,pre,Elbow,Elbow,0.0512,0.0512,0.2259,Elbow,FALSE
d3-021,3_avatartooluse,pre,1,15,pre,Forearm,Forearm,0.0591,0.0591,0.2261,Wrist,FALSE
d3-021,3_avatartooluse,pre,1,16,pre,Elbow,Elbow,0.0294,0.0294,0.2261,Elbow,FALSE
d3-021,3_avatartooluse,pre,1,17,pre,Forearm,Forearm,0.0018,0.0018,0.2258,Forearm,FALSE
d3-021,3_avatartooluse,pre,1,18,pre,Wrist,Wrist,0.0582,0.0582,0.2259,Wrist,FALSE
d3-021,3_avatartooluse,first,4,1,post,Forearm,Forearm,-0.0597,-0.0597,0.2273,Elbow,FALSE
d3-021,3_avatartooluse,first,4,2,post,Wrist,Wrist,0.0186,0.0186,0.228,Wrist,FALSE
d3-021,3_avatartooluse,first,4,3,post,Elbow,Elbow,-0.0078,-0.0078,0.228,Elbow,FALSE
d3-021,3_avatartooluse,first,4,4,post,Wrist,Wrist,0.0096,0.0096,0.2275,Wrist,FALSE
d3-021,3_avatartooluse,first,4,5,post,Forearm,Forearm,-0.0065,-0.0065,0.2273,Forearm,FALSE
d3-021,3_avatartooluse,first,4,6,post,Elbow,Elbow,-0.0334,-0.0334,0.2272,Elbow,FALSE
d3-021,3_avatartooluse,first,4,7,post,Forearm,Forearm,0.0323,0.0323,0.2274,Forearm,FALSE
d3-021,3_avatartooluse,first,4,8,post,Wrist,Wrist,0.0251,0.0251,0.2269,Wrist,FALSE
d3-021,3_avatartooluse,first,4,9,post,Elbow,Elbow,-0.0228,-0.0228,0.2268,Elbow,FALSE
d3-021,3_avatartooluse,first,4,10,post,Wrist,Wrist,0.0242,0.0242,0.2266,Wrist,FALSE
d3-021,3_avatartooluse,first,4,11,post,Elbow,Elbow,-0.0519,-0.0519,0.2265,Elbow,FALSE
d3-021,3_avatartooluse,first,4,12,post,Forearm,Forearm,-0.03,-0.03,0.2261,Forearm,FALSE
d3-021,3_avatartooluse,first,4,13,post,Wrist,Wrist,0.0086,0.0086,0.226,Wrist,FALSE
d3-021,3_avatartooluse,first,4,14,post,Elbow,Elbow,-0.0402,-0.0402,0.2266,Elbow,FALSE
d3-021,3_avatartooluse,first,4,15,post,Forearm,Forearm,-0.0185,-0.0185,0.2263,Forearm,FALSE
d3-021,3_avatartooluse,first,4,16,post,Wrist,Wrist,-0.015,-0.015,0.2263,Wrist,FALSE
d3-021,3_avatartooluse,first,4,17,post,Elbow,Elbow,-0.06,-0.06,0.2264,Elbow,FALSE
d3-021,3_avatartooluse,first,4,18,post,Forearm,Forearm,-0.0097,-0.0097,0.2266,Forearm,FALSE
d3-022,3_avatartooluse,pre,1,1,pre,Forearm,Forearm,-0.0384,-0.0384,0.284,Forearm,FALSE
d3-022,3_avatartooluse,pre,1,2,pre,Elbow,Elbow,-0.0971,-0.0971,0.2847,Elbow,FALSE
d3-022,3_avatartooluse,pre,1,3,pre,Wrist,Wrist,-0.0385,-0.0385,0.2841,Wrist,FALSE
d3-022,3_avatartooluse,pre,1,4,pre,Elbow,Elbow,-0.1126,-0.1126,0.2848,Elbow,FALSE
d3-022,3_avatartooluse,pre,1,5,pre,Forearm,Forearm,-0.1424,-0.1424,0.2848,Elbow,FALSE
d3-022,3_avatartooluse,pre,1,6,pre,Wrist,Wrist,-0.025,-0.025,0.2832,Wrist,FALSE
d3-022,3_avatartooluse,pre,1,7,pre,Forearm,Forearm,-0.0888,-0.0888,0.284,Elbow,FALSE
d3-022,3_avatartooluse,pre,1,8,pre,Wrist,Wrist,-0.0544,-0.0544,0.2835,Wrist,FALSE
d3-022,3_avatartooluse,pre,1,9,pre,Elbow,Elbow,-0.086,-0.086,0.2835,Elbow,FALSE
d3-022,3_avatartooluse,pre,1,10,pre,Wrist,Wrist,-0.0775,-0.0775,0.2833,Forearm,FALSE
d3-022,3_avatartooluse,pre,1,11,pre,Forearm,Forearm,-0.1143,-0.1143,0.2839,Elbow,FALSE
d3-022,3_avatartooluse,pre,1,12,pre,Elbow,Elbow,-0.1261,-0.1261,0.2829,Elbow,FALSE
d3-022,3_avatartooluse,pre,1,13,pre,Forearm,Elbow,-0.1487,-0.00740000000000007,0.284,Elbow,TRUE
d3-022,3_avatartooluse,pre,1,14,pre,Wrist,Wrist,-0.1384,-0.1384,0.2833,Forearm,FALSE
d3-022,3_avatartooluse,pre,1,15,pre,Elbow,Elbow,-0.0937,-0.0937,0.2836,Elbow,FALSE
d3-022,3_avatartooluse,pre,1,16,pre,Wrist,Wrist,-0.0954,-0.0954,0.283,Forearm,FALSE
d3-022,3_avatartooluse,pre,1,17,pre,Elbow,Elbow,-0.1169,-0.1169,0.2836,Elbow,FALSE
d3-022,3_avatartooluse,pre,1,18,pre,Forearm,Elbow,-0.1666,-0.0254000000000001,0.2838,Elbow,TRUE
d3-022,3_avatartooluse,second,5,1,post,Wrist,Wrist,-0.0308,-0.0308,0.288,Wrist,FALSE
d3-022,3_avatartooluse,second,5,2,post,Elbow,Elbow,-0.0765,-0.0765,0.2893,Elbow,FALSE
d3-022,3_avatartooluse,second,5,3,post,Forearm,Forearm,-0.0595,-0.0595,0.289,Forearm,FALSE
d3-022,3_avatartooluse,second,5,4,post,Wrist,Wrist,-0.1329,-0.1329,0.2884,Forearm,FALSE
d3-022,3_avatartooluse,second,5,5,post,Elbow,Elbow,-0.0826,-0.0826,0.2877,Elbow,FALSE
d3-022,3_avatartooluse,second,5,6,post,Forearm,Forearm,-0.0723,-0.0723,0.2879,Elbow,FALSE
d3-022,3_avatartooluse,second,5,7,post,Elbow,Elbow,-0.0631,-0.0631,0.2878,Elbow,FALSE
d3-022,3_avatartooluse,second,5,8,post,Wrist,Wrist,-0.0816,-0.0816,0.2881,Forearm,FALSE
d3-022,3_avatartooluse,second,5,9,post,Forearm,Forearm,-0.1298,-0.1298,0.2877,Elbow,FALSE
d3-022,3_avatartooluse,second,5,10,post,Elbow,Elbow,-0.0885,-0.0885,0.2877,Elbow,FALSE
d3-022,3_avatartooluse,second,5,11,post,Forearm,Forearm,-0.1325,-0.1325,0.2877,Elbow,FALSE
d3-022,3_avatartooluse,second,5,12,post,Wrist,Wrist,-0.0548,-0.0548,0.2889,Wrist,FALSE
d3-022,3_avatartooluse,second,5,13,post,Elbow,Elbow,-0.1018,-0.1018,0.2882,Elbow,FALSE
d3-022,3_avatartooluse,second,5,14,post,Wrist,Wrist,-0.0866,-0.0866,0.2871,Forearm,FALSE
d3-022,3_avatartooluse,second,5,15,post,Forearm,Forearm,-0.1064,-0.1064,0.2871,Elbow,FALSE
d3-022,3_avatartooluse,second,5,16,post,Wrist,Wrist,-0.0736,-0.0736,0.287,Forearm,FALSE
d3-022,3_avatartooluse,second,5,17,post,Elbow,Elbow,-0.1025,-0.1025,0.2869,Elbow,FALSE
d3-022,3_avatartooluse,second,5,18,post,Forearm,Forearm,-0.1251,-0.1251,0.2865,Elbow,FALSE
d3-023,3_avatartooluse,pre,1,1,pre,Wrist,Wrist,-0.0092,-0.0092,0.2363,Wrist,FALSE
d3-023,3_avatartooluse,pre,1,2,pre,Forearm,Forearm,-0.0643,-0.0643,0.2368,Elbow,FALSE
d3-023,3_avatartooluse,pre,1,3,pre,Elbow,Elbow,-0.171,-0.171,0.237,Elbow,FALSE
d3-023,3_avatartooluse,pre,1,4,pre,Forearm,Forearm,-0.0499,-0.0499,0.2362,Forearm,FALSE
d3-023,3_avatartooluse,pre,1,5,pre,Elbow,Elbow,-0.1098,-0.1098,0.2356,Elbow,FALSE
d3-023,3_avatartooluse,pre,1,6,pre,Wrist,Wrist,0.0156,0.0156,0.2356,Wrist,FALSE
d3-023,3_avatartooluse,pre,1,7,pre,Elbow,Elbow,-0.1442,-0.1442,0.2362,Elbow,FALSE
d3-023,3_avatartooluse,pre,1,8,pre,Forearm,Forearm,-0.0532,-0.0532,0.2359,Forearm,FALSE
d3-023,3_avatartooluse,pre,1,9,pre,Wrist,Wrist,0.0508,0.0508,0.2357,Wrist,FALSE
d3-023,3_avatartooluse,pre,1,10,pre,Forearm,Forearm,-0.0857,-0.0857,0.2359,Elbow,FALSE
d3-023,3_avatartooluse,pre,1,11,pre,Elbow,Elbow,-0.1406,-0.1406,0.2359,Elbow,FALSE
d3-023,3_avatartooluse,pre,1,12,pre,Wrist,Wrist,-0.0324,-0.0324,0.2359,Wrist,FALSE
d3-023,3_avatartooluse,pre,1,13,pre,Elbow,Elbow,-0.1509,-0.1509,0.2356,Elbow,FALSE
d3-023,3_avatartooluse,pre,1,14,pre,Forearm,Elbow,-0.1547,-0.0373,0.2359,Elbow,TRUE
d3-023,3_avatartooluse,pre,1,15,pre,Wrist,Wrist,-0.0097,-0.0097,0.2362,Wrist,FALSE
d3-023,3_avatartooluse,pre,1,16,pre,Elbow,Elbow,-0.1287,-0.1287,0.2353,Elbow,FALSE
d3-023,3_avatartooluse,pre,1,17,pre,Wrist,Wrist,-0.0469,-0.0469,0.2338,Wrist,FALSE
d3-023,3_avatartooluse,pre,1,18,pre,Forearm,Forearm,-0.0751,-0.0751,0.233,Elbow,FALSE
d3-023,3_avatartooluse,second,5,1,post,Wrist,Wrist,0.0237,0.0237,0.2331,Wrist,FALSE
d3-023,3_avatartooluse,second,5,2,post,Elbow,Elbow,-0.145,-0.145,0.2329,Elbow,FALSE
d3-023,3_avatartooluse,second,5,3,post,Forearm,Forearm,-0.0676,-0.0676,0.233,Elbow,FALSE
d3-023,3_avatartooluse,second,5,4,post,Wrist,Wrist,0.0198,0.0198,0.233,Wrist,FALSE
d3-023,3_avatartooluse,second,5,5,post,Elbow,Elbow,-0.149,-0.149,0.2328,Elbow,FALSE
d3-023,3_avatartooluse,second,5,6,post,Forearm,Forearm,-0.0279,-0.0279,0.2321,Forearm,FALSE
d3-023,3_avatartooluse,second,5,7,post,Wrist,Wrist,0.0265,0.0265,0.232,Wrist,FALSE
d3-023,3_avatartooluse,second,5,8,post,Forearm,Forearm,-0.0026,-0.0026,0.2329,Forearm,FALSE
d3-023,3_avatartooluse,second,5,9,post,Elbow,Elbow,-0.1718,-0.1718,0.2337,Elbow,FALSE
d3-023,3_avatartooluse,second,5,10,post,Wrist,Wrist,0.0212,0.0212,0.2341,Wrist,FALSE
d3-023,3_avatartooluse,second,5,11,post,Forearm,Forearm,-0.0022,-0.0022,0.2345,Forearm,FALSE
d3-023,3_avatartooluse,second,5,12,post,Elbow,Elbow,-0.1148,-0.1148,0.2348,Elbow,FALSE
d3-023,3_avatartooluse,second,5,13,post,Forearm,Forearm,0.0093,0.0093,0.2342,Forearm,FALSE
d3-023,3_avatartooluse,second,5,14,post,Wrist,Wrist,-0.0235,-0.0235,0.2341,Wrist,FALSE
d3-023,3_avatartooluse,second,5,15,post,Elbow,Elbow,-0.1553,-0.1553,0.2336,Elbow,FALSE
d3-023,3_avatartooluse,second,5,16,post,Forearm,Forearm,-0.0508,-0.0508,0.2328,Forearm,FALSE
d3-023,3_avatartooluse,second,5,17,post,Wrist,Wrist,0.0083,0.0083,0.2293,Wrist,FALSE
d3-023,3_avatartooluse,second,5,18,post,Elbow,Elbow,-0.1895,-0.1895,0.2269,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,1,pre,Elbow,Elbow,-0.0988,-0.0988,0.2501,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,2,pre,Wrist,Wrist,-0.0325,-0.0325,0.2501,Wrist,FALSE
d3-024,3_avatartooluse,pre,2,3,pre,Forearm,Forearm,-0.0802,-0.0802,0.2495,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,4,pre,Wrist,Wrist,-0.0365,-0.0365,0.2495,Wrist,FALSE
d3-024,3_avatartooluse,pre,2,5,pre,Forearm,Forearm,-0.036,-0.036,0.2494,Forearm,FALSE
d3-024,3_avatartooluse,pre,2,6,pre,Elbow,Elbow,-0.0698,-0.0698,0.2493,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,7,pre,Wrist,Wrist,-0.0706,-0.0706,0.2498,Forearm,FALSE
d3-024,3_avatartooluse,pre,2,8,pre,Elbow,Elbow,-0.093,-0.093,0.2503,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,9,pre,Forearm,Forearm,-0.1084,-0.1084,0.2501,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,10,pre,Elbow,Elbow,-0.1067,-0.1067,0.2503,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,11,pre,Wrist,Wrist,-0.0771,-0.0771,0.2503,Forearm,FALSE
d3-024,3_avatartooluse,pre,2,12,pre,Forearm,Forearm,-0.0842,-0.0842,0.2504,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,13,pre,Elbow,Elbow,-0.1574,-0.1574,0.2505,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,14,pre,Wrist,Wrist,-0.0966,-0.0966,0.2499,Forearm,FALSE
d3-024,3_avatartooluse,pre,2,15,pre,Forearm,Forearm,-0.0657,-0.0657,0.2517,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,16,pre,Elbow,Elbow,-0.1447,-0.1447,0.2516,Elbow,FALSE
d3-024,3_avatartooluse,pre,2,17,pre,Wrist,Forearm,-0.1677,-0.0422,0.2516,Forearm,TRUE
d3-024,3_avatartooluse,pre,2,18,pre,Forearm,Elbow,-0.1446,-0.0188,0.2522,Elbow,TRUE
d3-024,3_avatartooluse,second,5,1,post,Elbow,Elbow,-0.1416,-0.1416,0.2542,Elbow,FALSE
d3-024,3_avatartooluse,second,5,2,post,Wrist,Wrist,-0.1177,-0.1177,0.254,Forearm,FALSE
d3-024,3_avatartooluse,second,5,3,post,Forearm,Elbow,-0.1404,-0.0135999999999999,0.2542,Elbow,TRUE
d3-024,3_avatartooluse,second,5,4,post,Elbow,Elbow,-0.1414,-0.1414,0.2546,Elbow,FALSE
d3-024,3_avatartooluse,second,5,5,post,Wrist,Wrist,-0.0821,-0.0821,0.2542,Forearm,FALSE
d3-024,3_avatartooluse,second,5,6,post,Forearm,Elbow,-0.1411,-0.0144,0.2542,Elbow,TRUE
d3-024,3_avatartooluse,second,5,7,post,Wrist,Forearm,-0.1348,-0.00829999999999997,0.2537,Forearm,TRUE
d3-024,3_avatartooluse,second,5,8,post,Forearm,Forearm,-0.1242,-0.1242,0.2533,Elbow,FALSE
d3-024,3_avatartooluse,second,5,9,post,Elbow,Elbow,-0.0825,-0.0825,0.2531,Elbow,FALSE
d3-024,3_avatartooluse,second,5,10,post,Forearm,Forearm,-0.1142,-0.1142,0.2537,Elbow,FALSE
d3-024,3_avatartooluse,second,5,11,post,Elbow,Elbow,-0.1174,-0.1174,0.2539,Elbow,FALSE
d3-024,3_avatartooluse,second,5,12,post,Wrist,Forearm,-0.1714,-0.0448999999999999,0.2538,Forearm,TRUE
d3-024,3_avatartooluse,second,5,13,post,Elbow,Elbow,-0.1316,-0.1316,0.2538,Elbow,FALSE
d3-024,3_avatartooluse,second,5,14,post,Wrist,Forearm,-0.1801,-0.0540999999999999,0.2527,Forearm,TRUE
d3-024,3_avatartooluse,second,5,15,post,Forearm,Elbow,-0.1434,-0.0173,0.2532,Elbow,TRUE
d3-024,3_avatartooluse,second,5,16,post,Elbow,Elbow,-0.1283,-0.1283,0.253,Elbow,FALSE
d3-024,3_avatartooluse,second,5,17,post,Wrist,Wrist,-0.1177,-0.1177,0.2532,Forearm,FALSE
d3-024,3_avatartooluse,second,5,18,post,Forearm,Elbow,-0.1444,-0.0186000000000001,0.2527,Elbow,TRUE
